trip_id;arrival_time;stop_id;stop_name;service_id;trip_headsign
6;85415;U157Z101;Boﬁislavka;1;Skalka
6;85650;U321Z101;Dejvická;1;Skalka
6;85830;U163Z101;Hradãanská;1;Skalka
6;90010;U360Z101;Malostranská;1;Skalka
6;90135;U703Z101;Staromûstská;1;Skalka
6;90305;U1072Z101;MÛstek - A;1;Skalka
6;90635;U476Z101;Námûstí Míru;1;Skalka
6;90810;U209Z101;Jiﬁího z Podûbrad;1;Skalka
6;90950;U118Z101;Flora;1;Skalka
6;91130;U921Z101;Îelivského;1;Skalka
6;91345;U713Z101;Stra‰nická;1;Skalka
6;91645;U953Z102;Skalka;1;Skalka
7;91845;U953Z102;Skalka;1;Nemocnice Motol
7;92100;U713Z102;Stra‰nická;1;Nemocnice Motol
7;92310;U921Z102;Îelivského;1;Nemocnice Motol
7;92505;U118Z102;Flora;1;Nemocnice Motol
7;92640;U209Z102;Jiﬁího z Podûbrad;1;Nemocnice Motol
7;92815;U476Z102;Námûstí Míru;1;Nemocnice Motol
7;92950;U400Z102;Muzeum - A;1;Nemocnice Motol
7;93125;U1072Z102;MÛstek - A;1;Nemocnice Motol
7;93305;U703Z102;Staromûstská;1;Nemocnice Motol
7;93430;U360Z102;Malostranská;1;Nemocnice Motol
7;93610;U163Z102;Hradãanská;1;Nemocnice Motol
7;93800;U321Z102;Dejvická;1;Nemocnice Motol
7;94105;U157Z102;Boﬁislavka;1;Nemocnice Motol
7;94255;U462Z102;NádraÏí Veleslavín;1;Nemocnice Motol
7;94455;U507Z102;Petﬁiny;1;Nemocnice Motol
7;94725;U306Z102;Nemocnice Motol;1;Nemocnice Motol
8;95255;U306Z101;Nemocnice Motol;1;Depo Hostivaﬁ
8;95445;U507Z101;Petﬁiny;1;Depo Hostivaﬁ
8;95645;U462Z101;NádraÏí Veleslavín;1;Depo Hostivaﬁ
8;95830;U157Z101;Boﬁislavka;1;Depo Hostivaﬁ
8;100105;U321Z101;Dejvická;1;Depo Hostivaﬁ
8;100245;U163Z101;Hradãanská;1;Depo Hostivaﬁ
8;100425;U360Z101;Malostranská;1;Depo Hostivaﬁ
8;100550;U703Z101;Staromûstská;1;Depo Hostivaﬁ
8;100720;U1072Z101;MÛstek - A;1;Depo Hostivaﬁ
8;101050;U476Z101;Námûstí Míru;1;Depo Hostivaﬁ
8;101225;U209Z101;Jiﬁího z Podûbrad;1;Depo Hostivaﬁ
8;101405;U118Z101;Flora;1;Depo Hostivaﬁ
8;101545;U921Z101;Îelivského;1;Depo Hostivaﬁ
8;101800;U713Z101;Stra‰nická;1;Depo Hostivaﬁ
8;102100;U953Z101;Skalka;1;Depo Hostivaﬁ
8;102330;U1071Z102;Depo Hostivaﬁ;1;Depo Hostivaﬁ
9;103010;U1071Z102;Depo Hostivaﬁ;1;Nemocnice Motol
9;103210;U953Z102;Skalka;1;Nemocnice Motol
9;103455;U713Z102;Stra‰nická;1;Nemocnice Motol
9;103705;U921Z102;Îelivského;1;Nemocnice Motol
9;103900;U118Z102;Flora;1;Nemocnice Motol
9;104035;U209Z102;Jiﬁího z Podûbrad;1;Nemocnice Motol
9;104210;U476Z102;Námûstí Míru;1;Nemocnice Motol
9;104345;U400Z102;Muzeum - A;1;Nemocnice Motol
9;104520;U1072Z102;MÛstek - A;1;Nemocnice Motol
9;104700;U703Z102;Staromûstská;1;Nemocnice Motol
9;104825;U360Z102;Malostranská;1;Nemocnice Motol
9;105005;U163Z102;Hradãanská;1;Nemocnice Motol
9;105155;U321Z102;Dejvická;1;Nemocnice Motol
9;105500;U157Z102;Boﬁislavka;1;Nemocnice Motol
9;105650;U462Z102;NádraÏí Veleslavín;1;Nemocnice Motol
9;105850;U507Z102;Petﬁiny;1;Nemocnice Motol
9;110120;U306Z102;Nemocnice Motol;1;Nemocnice Motol
10;110735;U306Z101;Nemocnice Motol;1;Depo Hostivaﬁ
10;110925;U507Z101;Petﬁiny;1;Depo Hostivaﬁ
10;111125;U462Z101;NádraÏí Veleslavín;1;Depo Hostivaﬁ
10;111310;U157Z101;Boﬁislavka;1;Depo Hostivaﬁ
10;111545;U321Z101;Dejvická;1;Depo Hostivaﬁ
10;111725;U163Z101;Hradãanská;1;Depo Hostivaﬁ
10;111905;U360Z101;Malostranská;1;Depo Hostivaﬁ
10;112030;U703Z101;Staromûstská;1;Depo Hostivaﬁ
10;112200;U1072Z101;MÛstek - A;1;Depo Hostivaﬁ
10;112530;U476Z101;Námûstí Míru;1;Depo Hostivaﬁ
10;112705;U209Z101;Jiﬁího z Podûbrad;1;Depo Hostivaﬁ
10;112845;U118Z101;Flora;1;Depo Hostivaﬁ
10;113025;U921Z101;Îelivského;1;Depo Hostivaﬁ
10;113240;U713Z101;Stra‰nická;1;Depo Hostivaﬁ
10;113540;U953Z101;Skalka;1;Depo Hostivaﬁ
10;113810;U1071Z101;Depo Hostivaﬁ;1;Depo Hostivaﬁ
11;114510;U1071Z101;Depo Hostivaﬁ;1;Nemocnice Motol
11;114710;U953Z102;Skalka;1;Nemocnice Motol
11;114955;U713Z102;Stra‰nická;1;Nemocnice Motol
11;115205;U921Z102;Îelivského;1;Nemocnice Motol
11;115400;U118Z102;Flora;1;Nemocnice Motol
11;115535;U209Z102;Jiﬁího z Podûbrad;1;Nemocnice Motol
11;115710;U476Z102;Námûstí Míru;1;Nemocnice Motol
11;115845;U400Z102;Muzeum - A;1;Nemocnice Motol
11;120020;U1072Z102;MÛstek - A;1;Nemocnice Motol
11;120200;U703Z102;Staromûstská;1;Nemocnice Motol
11;120325;U360Z102;Malostranská;1;Nemocnice Motol
11;120505;U163Z102;Hradãanská;1;Nemocnice Motol
11;120655;U321Z102;Dejvická;1;Nemocnice Motol
11;121000;U157Z102;Boﬁislavka;1;Nemocnice Motol
11;121150;U462Z102;NádraÏí Veleslavín;1;Nemocnice Motol
11;121350;U507Z102;Petﬁiny;1;Nemocnice Motol
11;121620;U306Z102;Nemocnice Motol;1;Nemocnice Motol
