trip_id,arrival_time,stop_id,stop_name,service_id,trip_headsign
7,93830,U321Z102,Dejvická,1,Nemocnice Motol
7,94125,U157Z102,Bořislavka,1,Nemocnice Motol
7,94315,U462Z102,Nádraží Veleslavín,1,Nemocnice Motol
7,94525,U507Z102,Petřiny,1,Nemocnice Motol
7,94915,U306Z102,Nemocnice Motol,1,Nemocnice Motol
8,95255,U306Z101,Nemocnice Motol,1,Depo Hostivař
8,95515,U507Z101,Petřiny,1,Depo Hostivař
8,95705,U462Z101,Nádraží Veleslavín,1,Depo Hostivař
8,95850,U157Z101,Bořislavka,1,Depo Hostivař
8,100135,U321Z101,Dejvická,1,Depo Hostivař
8,100315,U163Z101,Hradčanská,1,Depo Hostivař
8,100445,U360Z101,Malostranská,1,Depo Hostivař
8,100610,U703Z101,Staroměstská,1,Depo Hostivař
8,100750,U1072Z101,Můstek - A,1,Depo Hostivař
8,100930,U400Z101,Muzeum - A,1,Depo Hostivař
8,101110,U476Z101,Náměstí Míru,1,Depo Hostivař
8,101245,U209Z101,Jiřího z Poděbrad,1,Depo Hostivař
8,101425,U118Z101,Flora,1,Depo Hostivař
8,101615,U921Z101,Želivského,1,Depo Hostivař
8,101830,U713Z101,Strašnická,1,Depo Hostivař
8,102130,U953Z101,Skalka,1,Depo Hostivař
8,102830,U1071Z102,Depo Hostivař,1,Depo Hostivař
9,103010,U1071Z102,Depo Hostivař,1,Nemocnice Motol
9,103240,U953Z102,Skalka,1,Nemocnice Motol
9,103525,U713Z102,Strašnická,1,Nemocnice Motol
9,103735,U921Z102,Želivského,1,Nemocnice Motol
9,103920,U118Z102,Flora,1,Nemocnice Motol
9,104055,U209Z102,Jiřího z Poděbrad,1,Nemocnice Motol
9,104230,U476Z102,Náměstí Míru,1,Nemocnice Motol
9,104415,U400Z102,Muzeum - A,1,Nemocnice Motol
9,104550,U1072Z102,Můstek - A,1,Nemocnice Motol
9,104720,U703Z102,Staroměstská,1,Nemocnice Motol
9,104845,U360Z102,Malostranská,1,Nemocnice Motol
9,105035,U163Z102,Hradčanská,1,Nemocnice Motol
9,105225,U321Z102,Dejvická,1,Nemocnice Motol
9,105520,U157Z102,Bořislavka,1,Nemocnice Motol
9,105710,U462Z102,Nádraží Veleslavín,1,Nemocnice Motol
9,105920,U507Z102,Petřiny,1,Nemocnice Motol
9,110355,U306Z102,Nemocnice Motol,1,Nemocnice Motol
10,110735,U306Z101,Nemocnice Motol,1,Depo Hostivař
10,110955,U507Z101,Petřiny,1,Depo Hostivař
10,111145,U462Z101,Nádraží Veleslavín,1,Depo Hostivař
10,111330,U157Z101,Bořislavka,1,Depo Hostivař
10,111615,U321Z101,Dejvická,1,Depo Hostivař
10,111755,U163Z101,Hradčanská,1,Depo Hostivař
10,111925,U360Z101,Malostranská,1,Depo Hostivař
10,112050,U703Z101,Staroměstská,1,Depo Hostivař
10,112230,U1072Z101,Můstek - A,1,Depo Hostivař
10,112410,U400Z101,Muzeum - A,1,Depo Hostivař
10,112550,U476Z101,Náměstí Míru,1,Depo Hostivař
10,112725,U209Z101,Jiřího z Poděbrad,1,Depo Hostivař
10,112905,U118Z101,Flora,1,Depo Hostivař
10,113055,U921Z101,Želivského,1,Depo Hostivař
10,113310,U713Z101,Strašnická,1,Depo Hostivař
10,113610,U953Z101,Skalka,1,Depo Hostivař
10,114330,U1071Z101,Depo Hostivař,1,Depo Hostivař
11,114510,U1071Z101,Depo Hostivař,1,Nemocnice Motol
11,114740,U953Z102,Skalka,1,Nemocnice Motol
11,115025,U713Z102,Strašnická,1,Nemocnice Motol
11,115235,U921Z102,Želivského,1,Nemocnice Motol
11,115420,U118Z102,Flora,1,Nemocnice Motol
11,115555,U209Z102,Jiřího z Poděbrad,1,Nemocnice Motol
11,115730,U476Z102,Náměstí Míru,1,Nemocnice Motol
11,115915,U400Z102,Muzeum - A,1,Nemocnice Motol
11,120050,U1072Z102,Můstek - A,1,Nemocnice Motol
11,120220,U703Z102,Staroměstská,1,Nemocnice Motol
11,120345,U360Z102,Malostranská,1,Nemocnice Motol
11,120535,U163Z102,Hradčanská,1,Nemocnice Motol
11,120725,U321Z102,Dejvická,1,Nemocnice Motol
11,121020,U157Z102,Bořislavka,1,Nemocnice Motol
11,121210,U462Z102,Nádraží Veleslavín,1,Nemocnice Motol
11,121420,U507Z102,Petřiny,1,Nemocnice Motol
11,121855,U306Z102,Nemocnice Motol,1,Nemocnice Motol
12,122235,U306Z101,Nemocnice Motol,1,Skalka
12,122455,U507Z101,Petřiny,1,Skalka
12,122645,U462Z101,Nádraží Veleslavín,1,Skalka
12,122830,U157Z101,Bořislavka,1,Skalka
12,123115,U321Z101,Dejvická,1,Skalka
12,123255,U163Z101,Hradčanská,1,Skalka
12,123425,U360Z101,Malostranská,1,Skalka
12,123550,U703Z101,Staroměstská,1,Skalka
12,123730,U1072Z101,Můstek - A,1,Skalka
12,123910,U400Z101,Muzeum - A,1,Skalka
12,124050,U476Z101,Náměstí Míru,1,Skalka
12,124225,U209Z101,Jiřího z Poděbrad,1,Skalka
12,124405,U118Z101,Flora,1,Skalka
12,124555,U921Z101,Želivského,1,Skalka
12,124810,U713Z101,Strašnická,1,Skalka
12,125110,U953Z102,Skalka,1,Skalka
13,125240,U953Z102,Skalka,1,Nemocnice Motol
13,125525,U713Z102,Strašnická,1,Nemocnice Motol
13,125735,U921Z102,Želivského,1,Nemocnice Motol
13,125920,U118Z102,Flora,1,Nemocnice Motol
13,130055,U209Z102,Jiřího z Poděbrad,1,Nemocnice Motol
13,130230,U476Z102,Náměstí Míru,1,Nemocnice Motol
13,130415,U400Z102,Muzeum - A,1,Nemocnice Motol
13,130550,U1072Z102,Můstek - A,1,Nemocnice Motol
13,130720,U703Z102,Staroměstská,1,Nemocnice Motol
13,130845,U360Z102,Malostranská,1,Nemocnice Motol
13,131035,U163Z102,Hradčanská,1,Nemocnice Motol
13,131225,U321Z102,Dejvická,1,Nemocnice Motol
13,131520,U157Z102,Bořislavka,1,Nemocnice Motol
13,131710,U462Z102,Nádraží Veleslavín,1,Nemocnice Motol
13,131920,U507Z102,Petřiny,1,Nemocnice Motol
13,132355,U306Z102,Nemocnice Motol,1,Nemocnice Motol
14,132735,U306Z101,Nemocnice Motol,1,Depo Hostivař
14,132955,U507Z101,Petřiny,1,Depo Hostivař
14,133145,U462Z101,Nádraží Veleslavín,1,Depo Hostivař
14,133330,U157Z101,Bořislavka,1,Depo Hostivař
